Platform	vertical ruler not repainted on whole file change 1. Create the below class:  package com.pkg; public class myClass {  public void myMethod(int q, int w,   int e, int r, int t) {   String a; String b;  } }  2. Save class 3. Add a bookmark to " int r, int t) { " (line 7) 4. Format 5. Note bookmark moved up to line 4 (which is correct) 6. Undo 7. Bookmark has disappeared! (Bookmark view still displays the bookmark entry  and double-clicking it does nothing) 8. Revert 9. Bookmark reappears! Actually, I found that anything on the vertical ruler, bookmars, tasks,  error/warning markings disappears when you do something that causes the whole document to reload while it is still open in the editor. Another way to recreate the problem: 1. Open a java file in editor 2. Add some items in the vertical ruler bookmarks/tasks/errors. 3. While file is still open in Java editor, edit and save the file using an editor outside of eclipse. 4. You'll get a dialog asking if you want to reload because it's been modified  elsewhere.  Say Yes/OK. 5. Document is reloaded but all markings in vertical ruler are gone! More likely an editor problem than a bookmarks problem. I might add this is a more serious problem with some other editors, such as an  HTML editor, which may be changed outside the editor on a more " regular basis " than java files ... for example, as other project settings or strucuture changes, some HTML files are updated to stay in sync. Even though these other  editors are not part of the base, just thought I'd comment that extensions to  the base are more effected than might first be thought. have there been any new developments on this bug?
JDT	Java Templates In the build 1203 i have the following problems:  1 > If i edit a template of JAVA like stderr then the dialog that gets opend will display: JAVA_DOC as type. 2 > Filecomment and Typecomment are there but empty is this wanted? Re 1: confirmed the context combo isn't properly initialized in the dialog.  Re 2: this is intentional, since we don't want to insert useless comments  like " Type type was generated by... " etc. for file comments this is good (nothing there) but for type comments it is so basic that you have:  /** * @author username  * @version: $$Id$$ */  (that last $$Id$$ is something i would like :-) I don't think this is in the way for 99% of the persons. 1) It's a bug.  2) I doubt that any kind of assumption can be made how people expect a type comment to look like. They will end up changing it anyway, so the best is to leave it out. fixed 1) > = N-20020321 > = I-20020326 Verified *** Bug 12493 has been marked as a duplicate of this bug. *** *** Bug 12308 has been marked as a duplicate of this bug. ***
JDT	JavaDOC generated for anonymous class methods [code manipulation] JavaDOC tool will not generate javadoc for anonymous inner classes.  In an  anonymous inner class, when I override a method, a " @see super.impl() " gets  inserted.  I feel that this is unnecessary.  Maybe some comment is nice to have for people reading the code, but anonymous classes are often simple enough to  have no comments. You can disable adding java doc comments in the preferences (Java- > Code  Generation). But this is currently a " all or nothing " switch. this is fixed in M2: No comments generated for methods for anonymous classes
Platform	Workbench will not start Eclipse hangs on the splash screen. This occurs when a JDK which is used by the workbench has been uninstalled. When uninstalling a JDK, the user is advised to restart the computer. If the user declines, and tries to start the workbench without rebooting, the workbench will refuse to start.  It will show the splash screen, and cease hard disk access after a few seconds, and stay there indefinitely.  After rebooting, (and cleaning up the newly uninstalled JDK) the eclipse workbench is able to start normally. I am then able to point eclipse to an  alternative JDK to use. Eclipse should be tolerant of a missing JDK on startup, and inform the user,  then continue, while ignoring the errant JDK. We can look at this, but the issue may be that the JDK is still " partially " there (i.e. some open files were not deleted), hence the need to reboot. If this is the case, then the situation is basically the same as attempting to  start Eclipse with a " damaged " JDK (i.e. bad download, etc.). Results are  likely to be unpredictable, and there's not much we can do about it.  We do check for the existance of a JDK before attempting to start up, and display an error message if one can't be found. The launcher/startup sequence has been significantly reworked.
Platform	NPE in ControlExample swt 20020920  1. Run the ControlExample 2. Go to the CoolBar Tab 3. Check the style SWT.DROP_DOWN 4. Drag the CoolItem so that you get a chevron 5. Click two time over the chevron (is not a double-click) walkback: java.lang.NullPointerException at  org.eclipse.swt.examples.controlexample.CoolBarTab$CoolItemSelectionListener.wid getSelected(CoolBarTab.java:416)  at org.eclipse.swt.widgets.TypedListener.handleEvent (TypedListener.java:87)  at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:833)  at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1622) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1368)  at org.eclipse.swt.examples.controlexample.ControlExample.main (ControlExample.java:103) Exception in thread " main " The bug is in the example. look at CoolBarTab#widgetSelected, you will see this code:  Display display = coolBar.getDisplay (); while (menu.isVisible ()) {  if (!display.readAndDispatch ()) display.sleep (); }  It's a problem cause during the event loop the menu can be set to null, so you  will get this NPE in menu.isVisible (). I believe this is the right code:  while (menu != null & & menu.isVisible ()) {  if (!display.readAndDispatch ()) display.sleep (); } You found it, you fix it! fix > 20020923 *** Bug 24962 has been marked as a duplicate of this bug. ***
JDT	Multiple selection in Outline should be in sync with editor (1G98VA3) [editor] DM (2/16/01 4:18:09 PM)  When I select more than one Ja va element in the  outline I would expect that the magnet in the editor covers the selected Java elements.   NOTES: moved to ' active ' PRODUCT VERSION:  Jabiru 77+, Eclipse 0.026, SDK 1.2.2_007 not critical defer SDK 1.2.2_007 . Get rid of deprecated state.
Platform	[CVS Sync View] Override and Update enabled for un-Added files If I have a new file that has not been added to CVS contro, I can still perform  an " Override and Update " on the file (which deletes it). If we are going to  hold to " must add first " than it should apply here as well. After some thought on this, I think it may be OK to leave the menu option  enabled (i.e. you could say that the file was added to version control by another user so is now under version control). ok with me Me too. Closing.
JDT	New open type dialog doesn't remember hierarchy was last used Build 20020520  I mostly use the Open Type... dialog to open hierarchies. Howver the new dialog doesn't remember that I pressed the Hierarchy button. So the second time I use  this dialog, when I press Enter it activates the OK button instead of the Hierarchy button. *** This bug has been marked as a duplicate of 16455 ***
JDT	TVT2: hardcoded " none " and " default " in java launcher Build F2  In common tab of launcher for new java application, the strings " none " and " default " seem to be unexternalized.  We have searched for an occurrence of  these that fits and we cannot find one.  Below is the intial problem description that came from a TVT tester in Toronto.  This bug was opened in response to TPRS ID=102 < TVT Tester > Steps to recreate problem: 1. Open the Java perspective - > Open the menu bar, click on Run > Debug 2. Select Java Application > New 3. On the common tab, there are two drop down list. And in there, " none " , " default " is in Eng. < /TVT Tester > moving to JDT debug - should be fixed for F4 *** This bug has been marked as a duplicate of 20066 ***
JDT	ClassCastException in CompletionEngine Build 20021030  1. create the following compilation unit: public class TestCompletion {   public String aString() { return " test " ;   } }  2. go in window > preference > java > debug > detail formatters 3. create/edit the detail formatter for TestCompletion 4. type " return aStr " in the text area. 5. hit [CTRL+SPACE] for activate the code completion. No proposals are displayed. the log file contains:  !ENTRY org.eclipse.ui 4 4 Oct 31, 2002 09:18:17.314 !MESSAGE Unhandled exception caught in event loop. !ENTRY org.eclipse.ui 4 0 Oct 31, 2002 09:18:17.317 !MESSAGE java.lang.ClassCastException !STACK 0 java.lang.ClassCastException         at org.eclipse.jdt.internal.codeassist.CompletionEngine.computeExpectedTypes(CompletionEngine.java:2626)         at org.eclipse.jdt.internal.codeassist.CompletionEngine.complete(CompletionEngine.java:349)         at org.eclipse.jdt.internal.codeassist.CompletionEngine.complete(CompletionEngine.java:714)         at org.eclipse.jdt.internal.core.SourceType.codeComplete(SourceType.java:74) at org.eclipse.jdt.internal.debug.ui.DetailFormatterCompletionProcessor.computeCompletionProposals(DetailFormatterCompletionProcessor.java:49) at org.eclipse.jface.text.contentassist.ContentAssistant.computeCompletionProposals(ContentAssistant.java:1279) at org.eclipse.jface.text.contentassist.CompletionProposalPopup.computeProposals(CompletionProposalPopup.java:177) at org.eclipse.jface.text.contentassist.CompletionProposalPopup.access$7(CompletionProposalPopup.java:176) at org.eclipse.jface.text.contentassist.CompletionProposalPopup$3.run(CompletionProposalPopup.java:138) at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:65)         at org.eclipse.jface.text.contentassist.CompletionProposalPopup.showProposals(CompletionProposalPopup.java:133)         at org.eclipse.jface.text.contentassist.ContentAssistant.showPossibleCompletions(ContentAssistant.java:1199)         at org.eclipse.jface.text.source.SourceViewer.doOperation(SourceViewer.java:413)         at org.eclipse.jdt.internal.debug.ui.DetailFormatterDialog$4.verifyKey(DetailFormatterDialog.java:214)         at org.eclipse.swt.custom.StyledTextListener.handleEvent(StyledTextListener.java:51)         at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:839)         at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:864) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:848)         at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java: 551)         at org.eclipse.swt.custom.StyledText.handleKeyDown(StyledText.java:4859) at org.eclipse.swt.custom.StyledText$8.handleEvent(StyledText.java:4634)         at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:839)         at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1464) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1284)         at org.eclipse.jface.window.Window.runEventLoop(Window.java:561) at org.eclipse.jface.window.Window.open(Window.java:541)         at org.eclipse.jdt.internal.debug.ui.JavaDetailFormattersPreferencePage.addType(JavaDetailFormattersPreferencePage.java:254)         at org.eclipse.jdt.internal.debug.ui.JavaDetailFormattersPreferencePage$4.handleEvent(JavaDetailFormattersPreferencePage.java:168)         at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:839)         at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1464) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1284)         at org.eclipse.jface.window.Window.runEventLoop(Window.java:561) at org.eclipse.jface.window.Window.open(Window.java:541)         at org.eclipse.ui.internal.OpenPreferencesAction.run(OpenPreferencesAction.java:47)         at org.eclipse.jface.action.Action.runWithEvent(Action.java:769) at org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:408) at org.eclipse.jface.action.ActionContributionItem.handleWidgetEvent(ActionContributionItem.java:362) at org.eclipse.jface.action.ActionContributionItem.access$0(ActionContributionItem.java:353) at org.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent(ActionContributionItem.java:48) at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77)         at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:839) at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1464)         at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1284) at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:1419)         at org.eclipse.ui.internal.Workbench.run(Workbench.java:1402) at org.eclipse.core.internal.boot.InternalBootLoader.run(InternalBootLoader.java:831) at org.eclipse.core.boot.BootLoader.run(BootLoader.java:462)         at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at java.lang.reflect.Method.invoke(Method.java:324)         at org.eclipse.core.launcher.Main.basicRun(Main.java:247) at org.eclipse.core.launcher.Main.run(Main.java:703)         at org.eclipse.core.launcher.Main.main(Main.java:539) Protection added.  Fixed. Verified.
Platform	[Navigator] Copying out-of-sync resource over existing deletes existing and aborts copy From bug 20646: " I selected several files to be copied from one folder to another. The target  folder already had files of the same name. When I pasted the files into the target folder, I was prompted to overwrite an existing file.  [...] ...some of the resources I was coping were out-of-sync with the local file  system so the operation failed and all the conflicting files in the target folder were deleted but no resources were copied. " Should not delete files in the target folder unless they will actually be  replaced by the source. Could not reproduce in the latest. Possibly fixed by the copy/move resource  rework. Which build did you see this problem with (something pre R2.0, judging by the date of the original bug)? Can you verify that this is fixed in a recent 2.1 build? I do get an error message " A resource name collision was detected " after I  select yes to overwrite and before I get the resource out of sync error. Should not get that separate error box. I see the problem now. I misinterpreted the meaning of " conflicting files " . If file A and B are going to be overwritten and A is out of sync, the copy operation will be cancelled but B will still be deleted. The extra error message occurs when existing resources are deleted in  CopyFileAndFoldersOperation.validateNoNameCollisions and a resource is out of sync. This delete is unnecessary because we delete files during the actual  copy. The latter was originally intended for folder merging but also deletes files that were not deleted during the validation/user prompt process.  Changed the copy and move operations to catch CoreExceptions during delete so that the operations continue with the remaining resources. Now, when one file  is out of sync all other files will still be copied/moved and the failed files will be reported at the end of the operation.
Platform	should be able to duplicate a window (1GJX7HD) It would be nice to way of duplicating the entire window (e.g. " Duplicate " in the " Window " menu).  The options for opening a new window are based on opening a new perspective and using a keyboard modifier (eg. shift).  But if I already like the set of perspectives I have and simply want to look at two things at the same time, the only way I see to get the new window is by opening a perspective with ' new window ' modifier.   NOTES: PRODUCT VERSION:   135 The ability to Clone a perspective is available in latest 2.0 builds     Perspective- > Clone
JDT	Built state does not remember old pkg fragment roots (1GELFJO) Using autobuild.  Define a project P which targets jdk1.2.2 on its classpath, save/exit and reenter, have it target j9 instead (through a variable is preferrable). A build action is triggered, and when the built state is read, the old roots (jdk1.2.2) are not there, but instead j9 is there (have to inspect the re-read built state to find out). This causes the incremental builder to be confused and not react well (visible if not resetting the built state to null when classpath is changing).  NOTES: PRODUCT VERSION: SDK 115 Closed - not reproducable with new builder.  Any classpath change causes the entire project to be rebuilt.
JDT	Would like to move fields together (and to the top) (customer request) CompilationUnits occasionally end up with field definitions spread throughout the file.  It is a tedious (manual) task to get all of the fields brought  together at the top of the file. It would be useful if there was a way to make this occur.  It could possibly be  a formatting option, or a menu operation.  It is difficult to ask for a menu operation since this is not a common operation (and would add clutter).    It is possible to add a pre-processor to the formatter for code reorganization before invoking the code formatting engine. John, would fixing bug 13013 help you here? you could drag the fields and drop them over the type icon, which would drop them there - at the top of the type definition jindent supports this sorting option. The formatter is pluggable and it would  be possible to integrate jindent into Eclipse. No plans to add this to the built-in formatter. Reopening This is more a formatting issue than a refactoring issue. Moving to JDT Core  for commenting. They are investigating in a new formatter infrastructure. Still, reordering source may cause binary compatibility issues (innerclasses  numbered differently). Therefore I am reluctant to consider it as a formatting feature.  However, I would want to have such a feature too, along with a way to sort members by name (fields, types then methods).  I think this can be implemented in term of the JavaModel alone... like the fragmented source view. Just for clarification, I too think it should be some kind of pre-processing of  the source. Not part of the formatter, since they are occasions where I only want to resort, not touch the formatting. Maybe this should be part of the formatter, simply with a lightweight mode. This is a subset of the request in bug 14597.  *** This bug has been marked as a duplicate of 14597 ***
Platform	More tolarant when not finding product.ini The most common problem when starting a selfhosted eclipse is that the  product.ini is not found. - Either org.eclipse.sdk is missing, or - the install directory (eclipse/install) is not there. Would it be possible, if eclipse can start up even when product.ini is not  found? I would not mind having a default icon or default splash screen etc. I changed ProductInfo.java, PlatformInfo.java, and ConfigurationInfo.java to  allow Eclipse to boot with missing or malformed product.ini, platform.ini, product.properties, or platform.properties.  Instead of throwing a  CoreException, these prblems just get written to the log and Eclipse continues booting.  The worst case scenario now is that the workbench looks really ugly.
Platform	Decoration do not refresh. On some files that have been modified externally with orther tools (like  jalopy) the ' > ' CVS decorator stays even if the file is synchronised with the  repository. A diff between the current files and the one located  in the reporitory shows  no differences at all but the ' > ' is sitll there. When you say ' even if the file is synchronised with the repository ' do you mean ' even if I commit the file to the repository ' ? Are you using the Synchronize view to commit the file or the menu option Team- > Commit in the navigator? When I say synchronised I mean that a CLI ' cvs diff ' shows no diff. Both Head  revision and local file are the same. I use the Team- > commit in the navigator. If the timestamp changed, then eclipse will show the file as dirty, even if there are no content changes. Also, if you try to commit the file that has no changes, the operation will do nothing and the repository will report that there are no changes, and the the file will remain dirty. This is consistent with how CVS command-line works.  If you use the sync view, we reset the dirty state for you if you try to commit a dirty file with no changes.  You can select the file and Replace With- > Latest from Repository and the dirty flag will go away. If you don't want it to be marked dirty in the future, then you should try to avoid re-saving the file with external tools if the contents have not actually changed.  Closing bug report; if there are further problems please re-open.
Platform	[Preferences] Perspective changes aren't exported with preferences 1) I changed my Java Perspective in one workspace. 2) I exported my preferences and imported them into another workspace 3) I opened the Java Perspective.  It did not reflect my changes in the first  workspace. The preference export does not handle perspective changes only changes in the  preference store.
JDT	NPE in extract method 1. Added new code to JavaBrowsingPerspectiveFactory 2. Selected some of that code (no save) 3. Extract method  java.lang.NullPointerException at org.eclipse.jdt.core.dom.DefaultBindingResolver.returnBindingForQualifiedNamePart(DefaultBindingResolver.java:618) at org.eclipse.jdt.core.dom.DefaultBindingResolver.internalResolveNameForSimpleName(DefaultBindingResolver.java:660) at org.eclipse.jdt.core.dom.DefaultBindingResolver.resolveName(DefaultBindingResolver.java:146) at org.eclipse.jdt.core.dom.Name.resolveBinding(Name.java:75)  at org.eclipse.jdt.internal.corext.refactoring.code.LocalTypeAnalyzer.visit(LocalTypeAnalyzer.java:45)  at org.eclipse.jdt.core.dom.SimpleName.accept0(SimpleName.java:88) at org.eclipse.jdt.core.dom.ASTNode.acceptChild(ASTNode.java:957)  at org.eclipse.jdt.core.dom.QualifiedName.accept0(QualifiedName.java:81) at org.eclipse.jdt.core.dom.ASTNode.acceptChildren(ASTNode.java:986)  at org.eclipse.jdt.core.dom.MethodInvocation.accept0(MethodInvocation.java:87) at org.eclipse.jdt.core.dom.ASTNode.acceptChild(ASTNode.java:957)  at org.eclipse.jdt.core.dom.ExpressionStatement.accept0(ExpressionStatement.java:73) at org.eclipse.jdt.core.dom.ASTNode.acceptChildren(ASTNode.java:986)  at org.eclipse.jdt.core.dom.Block.accept0(Block.java:73) at org.eclipse.jdt.core.dom.ASTNode.acceptChild(ASTNode.java:957)  at org.eclipse.jdt.core.dom.IfStatement.accept0(IfStatement.java:93) at org.eclipse.jdt.core.dom.ASTNode.acceptChildren(ASTNode.java:986)  at org.eclipse.jdt.core.dom.Block.accept0(Block.java:73) at org.eclipse.jdt.core.dom.ASTNode.acceptChild(ASTNode.java:957)  at org.eclipse.jdt.core.dom.MethodDeclaration.accept0(MethodDeclaration.java:173) at org.eclipse.jdt.core.dom.ASTNode.accept(ASTNode.java:906)  at org.eclipse.jdt.internal.corext.refactoring.code.LocalTypeAnalyzer.perform(LocalTypeAnalyzer.java:34)  at org.eclipse.jdt.internal.corext.refactoring.code.ExtractMethodAnalyzer.endVisit(ExtractMethodAnalyzer.java:418)  at org.eclipse.jdt.core.dom.CompilationUnit.accept0(CompilationUnit.java:140) at org.eclipse.jdt.core.dom.ASTNode.accept(ASTNode.java:906)  at org.eclipse.jdt.internal.corext.refactoring.code.ExtractMethodRefactoring.checkActivation(ExtractMethodRefactoring.java:166)  at org.eclipse.jdt.internal.ui.refactoring.actions.RefactoringStarter.activate(RefactoringStarter.java:74)  at org.eclipse.jdt.internal.ui.refactoring.actions.TextSelectionBasedRefactoringAction.run(TextSelectionBasedRefactoringAction.java:28)  at org.eclipse.jdt.internal.ui.refactoring.actions.TextSelectionAction.run(TextSelectionAction.java:80)  at org.eclipse.ui.internal.PluginAction.runWithEvent(PluginAction.java:204) at org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:407) at org.eclipse.jface.action.ActionContributionItem.handleWidgetEvent(ActionContributionItem.java(Compiled Code))  at org.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent(ActionContributionItem.java(Compiled Code)) at org.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent(ActionContributionItem.java(Compiled Code))  at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java(Compiled Code)) at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java(Compiled Code))  at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java(Compiled Code)) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java(Compiled Code))  at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java(Compiled Code)) at org.eclipse.ui.internal.Workbench.run(Workbench.java:738)  at org.eclipse.core.internal.boot.InternalBootLoader.run(InternalBootLoader.java:777) at org.eclipse.core.boot.BootLoader.run(BootLoader.java:319)  at java.lang.reflect.Method.invoke(Native Method) at org.eclipse.core.launcher.Main.basicRun(Main.java:190)  at org.eclipse.core.launcher.Main.run(Main.java:549) at org.eclipse.core.launcher.UIMain.main(UIMain.java:52) This is a AST problem. Moving to JCore I would need a test case. Without this, it can be really long to fix the bug. Could you please provide the code you selected to " extract method " ? Please provide a test case if you want this PR to be fixed. no problem here it is:  1. Self-hosting workspace 2. Open JavaBrowsingPerspectiveFactory.java (revision 1.3) 3. Under the method declaration of " createInitialLayout " add:   if (fgJavaElementFromAction == null) return true;   int type= fgJavaElementFromAction.getElementType(); return type == IJavaElement.JAVA_MODEL || type == IJavaElement.JAVA_PROJECT || type == IJavaElement.PACKAGE_FRAGMENT_ROOT; 4. Select the code which you just added 5. Refactor - > Extract Method And this revision corresponds to which build? JavaBrowsingPerspectiveFactory.java (revision 1.3) Build where the problem appears: 20020409  The revision of the file is not part of a build (no tag). Simply use the current build (20020409) and get the correct revision from dev.eclipse.org I tried to reproduce this problem without success. Could you please tell me  exactly where in the  source of JavaBrowsingPerspectiveFactory you add the code. The method createInitialLayout returns void. So adding code that returns a boolean is invalid. I tried but I could not reproduce. Reproduced with latest code sent by email. I am working on it. The problem comes from the fact that IJavaElement.JAVA_MODEL cannot be resolved properly,  because IJavaElement cannot be resolved. So in this case when trying to resolve the name " IJavaElement " or " JAVA_MODEL " , I expect null to be returned instead of a NPE. In this case the extracted method doesn't return the proper type. This might be a bug in this code. It returns void  instead of boolean. I will fix the name resolution code to return null instead of failing with a  NPE. I am expecting you to fix the other part (return type is void instead of boolean). Another bug is to generate after the extract method a return statement like: return test(); if " test " is the name of the extracted method where the return type of the method is void. This is  invalid and I would expect the extraction of the method to fail instead of generating invalid code. The initial problem is fixed and released in HEAD.
JDT	IlegalArgumentException in path canonicalisation Hi all,  I just installed eclipse and I'm trying to create a new Java project but  I get an error every time.  Can someone shed some light on this? System info: RedHat 7.2 x86 (running OpenMotif instead of Lesstif) eclipse 20011219-linux-motif IBM Java2 SDK 1.3 eclipse installed in ~/eclipse  It spits out the following stack trace when I create a project: java.lang.IllegalArgumentException: at org.eclipse.core.internal.runtime.Assert.isLegal(Assert.java:50) at org.eclipse.core.internal.runtime.Assert.isLegal(Assert.java:35) at org.eclipse.core.runtime.Path.remove FirstSegments(Path.java:691) at org.eclipse.jdt.internal.core.JavaProject.canonicalizedPath (JavaProject.java:125) at org.eclipse.jdt.core.JavaCore.newLibraryEntry(JavaCore.java:561) at org.eclipse.jdt.core.JavaCore.getResolvedClasspathEntry(JavaCore.java:402) at  org.eclipse.jdt.internal.core.JavaProject.projectPrerequisites (JavaProject.java:1491) at org.eclipse.jdt.internal.core.JavaProject.hasClasspathCycle (JavaProject.java:1303) at  org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathsBlock.updateClassPathSt atus(BuildPathsBlock.java:473) at org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathsBlock.buildPathDialogFi eldChanged(BuildPathsBlock.java:421) at  org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathsBlock.access$1 (BuildPathsBlock.java:419) at org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathsBlock$BuildPathAdapter. dialogFieldChanged(BuildPathsBlock.java:406) at  org.eclipse.jdt.internal.ui.wizards.dialogfields.DialogField.dialogFieldChanged (DialogField.java:65) at org.eclipse.jdt.internal.ui.wizards.dialogfields.ListDialogField.dialogFieldChan ged(ListDialogField.java:367) at  org.eclipse.jdt.internal.ui.wizards.dialogfields.CheckedListDialogField.dialogFi eldChanged(CheckedListDialogField.java:101) at org.eclipse.jdt.internal.ui.wizards.dialogfields.ListDialogField.setElements (ListDialogField.java:445) at  org.eclipse.jdt.internal.ui.wizards.buildpaths.BuildPathsBlock.init (BuildPathsBlock.java:322) at org.eclipse.jdt.ui.wizards.NewJavaProjectWizardPage.initBuildPaths (NewJavaProjectWizardPage.java:206) at  org.eclipse.jdt.ui.wizards.NewJavaProjectWizardPage.setVisible (NewJavaProjectWizardPage.java:219) at org.eclipse.jface.wizard.WizardDialog.showPage(WizardDialog.java:882) at org.eclipse.jface.wizard.WizardDialog.nextPressed(WizardDialog.java:646) at org.eclipse.jface.wizard.WizardDialog.buttonPressed(WizardDialog.java:307) at org.eclipse.jface.dialogs.Dialog$1.widgetSelected(Dialog.java:344) at org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:85) at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java(Compiled  Code)) at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java:489) at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java(Compiled  Code)) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java(Compiled  Code)) at org.eclipse.jface.window.Window.runEventLoop(Window.java:536) at org.eclipse.jface.window.Window.open(Window.java:523) at org.eclipse.ui.actions.NewWizardAction.run(NewWizardAction.java:74) at org.eclipse.ui.internal.NewWizardDropDownAction.run (NewWizardDropDownAction.java:69) at org.eclipse.jface.action.Action.runWithEvent(Action.java:452) at org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection (ActionContributionItem.java:407) at  org.eclipse.jface.action.ActionContributionItem.handleWidgetEvent (ActionContributionItem.java:361) at org.eclipse.jface.action.ActionContributionItem.access$0 (ActionContributionItem.java:352) at  org.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent (ActionContributionItem.java:47) at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java(Compiled Code)) at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java:489) at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1569) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1423) at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:815) at org.eclipse.ui.internal.Workbench.run(Workbench.java:798) at  org.eclipse.core.internal.boot.InternalBootLoader.run (InternalBootLoader.java:821) at org.eclipse.core.boot.BootLoader.run(BootLoader.java:285) at java.lang.reflect.Method.invoke(Native Method) at org.eclipse.core.launcher.Main.basicRun(Main.java:151) at org.eclipse.core.launcher.Main.run(Main.java:502) at org.eclipse.core.launcher.Main.main(Main.java:362) I get the same exception.  I get it as soon as I click ' Next ' or ' Finish ' after entering a project name in the ' New Java Project ' wizard.  It does not matter if I use the default path or specify my own.  This happens in both the 12/19 and 1/9 builds with both Motif and GTK.  I am also running RH Linux 7.2 with the IBM 1.3 SDK.  My installation directory is /usr/local/eclipse. Joshua, could you please tell me what your project setup is, i.e. 1. Is your project under the workspace root? 2. If not, what is the path to your project? 3. Do you have external jars in the project's build path? 4. Do you use sym-links? Added protection in JavaProject.canonicalizedPath(IPath), but would still like  to undertstand the test case. *** Bug 9386 has been marked as a duplicate of this bug. ***
Platform	[CVS Core] RTag has a bug that causes test failure This needs to be fixed for tomorrows build Fix released to HEAD and 2.1 M1
JDT	Save and Save-Replace (1GDKPLF) VK (5/11/01 2:00:31 PM)   For VA users not having the distinction will be a problem ... if I change the signature Eclipse assumes save=save-replace and VA assumes save=save-new (unless you   select Save Replace). Being used to the VA way of things I keep clobering methods when I create variations of the method  NOTES: VK (5/11/01 4:54:22 PM)   I just did it half dozen more times. I have the editor showing only selected " segment " of the   class (just like VA) and when I want to add new method I just simply change the signature in the editor and do save (just like I would have done in VA). But in Eclipse I actually    loose the original method which is not what VA users are used to. EG (5/12/2001 2:22:30 PM)  This is not the first request for this VA/Java compatibility behaviour. Difficult to provide in the current segmentation model, i.e., you just  see a subset of the full CU you don't edit a separate buffe for the method. This means  when you change the method it is gone and we don't have the original  method. We could save the original method whenever a method is first modified. When it is changed and the user presses ctrl-shift-s  then the original method is inserted again. This approach will only work for leaf methods.   A related problem is that ctrl-shift-s has different meaning in VA/Java and Eclipse:  VA/Java: save-replace Eclipse: save all modified editors.  EG (24.07.2001 21:56:50) we should consider alternative commands, like support for cloning a method. moved to ' active ' PRODUCT VERSION: 0.105 please upgrade this to Priority-P1 one of the features of VAJ i really miss, there is now copy paste support for methods, you can create a new method by  copy/paste.
